120.16	239.81	128.06	297.94	137.95	350.79	172.46	390.48	219.41	413.93	266.64	390.81	297.1	350.74	306.1	300.71	312.15	252.02	139.82	239.83	159.18	234.39	176.67	233.64	195.3	239.46	214.86	249.18	237.38	248.72	254.29	242.49	269.89	239.72	284.89	239.41	300.3	244.87	227.84	261.25	229.06	279.78	229.45	298.02	229.74	316.17	207.78	323.66	228.12	333.13	245.38	324.49	164.66	259.7	176.71	254.12	190.28	254.72	199.26	263.61	188.72	265.37	175.82	264.96	249.69	265.98	259.3	256.75	272.5	255.6	282.76	262.5	273.64	266.59	260.16	267.51	183.46	344.1	227.13	347.16	258.37	346.93	226.84	370.63
479.05	238.21	476.11	299.71	492.96	366.61	514.73	428.21	555.76	452.29	625.96	441.73	694.65	399.09	724.35	329.2	735.58	262.25	482.12	209.96	495.65	199.51	511.84	204.68	524.45	210.11	539.56	218.79	579.3	220.14	605.03	213.37	631.92	210.26	659.19	214.05	682.15	228.51	558.62	245.02	552.77	267.01	546.16	287.82	538.97	311.04	527.35	322.06	546.01	336.35	577.71	329.27	495.78	241.64	509.34	232.58	524.89	233.01	541.32	249.45	525.62	252.55	507.36	250.01	603.49	252.42	616.78	241.1	634.28	241.88	650.48	253.31	635.88	259.93	617.83	258.58	512.36	360.99	550.29	359.68	614.3	366.92	549.0	393.22
201.74	200.87	197.14	259.69	207.51	327.05	231.37	380.68	280.55	410.09	344.73	399.06	403.42	357.59	423.69	297.59	438.52	232.17	206.99	180.26	217.8	169.34	237.17	164.84	255.16	169.46	275.32	178.85	315.12	177.12	341.06	168.54	364.71	166.8	386.0	174.93	402.73	189.41	291.92	204.04	287.84	222.16	283.51	239.6	278.8	256.04	258.58	276.88	277.82	286.89	308.55	284.16	227.21	207.84	242.42	200.09	259.43	201.48	269.69	213.82	252.78	217.21	237.15	215.71	328.73	216.99	344.05	207.0	361.98	207.55	376.07	218.58	361.59	223.43	344.11	222.81	240.74	321.5	279.38	310.08	338.38	325.41	279.7	347.14
72.69	193.4	73.66	227.44	82.84	263.63	104.32	292.98	135.56	309.38	170.71	302.74	203.08	277.8	221.72	240.2	224.61	197.15	78.69	171.89	87.71	168.51	95.88	169.28	106.3	171.44	114.34	175.1	150.52	177.45	162.57	174.09	174.42	174.06	186.15	174.62	194.6	177.67	131.93	185.78	128.97	199.57	126.94	212.16	125.58	223.5	113.89	232.8	127.19	239.78	144.48	236.39	83.45	188.18	92.55	182.73	103.47	183.17	112.39	189.17	102.67	191.67	92.58	191.67	155.57	190.96	164.65	185.73	175.69	186.13	184.58	192.27	175.01	195.07	164.97	194.26	100.61	252.21	128.46	250.26	170.22	256.18	128.96	274.07
224.39	154.43	225.08	180.27	233.17	204.79	241.41	231.76	262.83	248.98	292.33	239.49	315.85	221.57	330.05	194.6	338.33	157.64	225.7	135.62	233.32	132.29	240.85	134.57	248.1	138.03	254.45	142.21	273.51	143.68	285.76	141.16	297.19	140.08	309.09	141.15	319.37	146.15	263.67	153.99	261.61	162.72	259.19	172.16	256.54	181.76	248.57	191.32	257.45	197.31	272.16	194.15	231.8	149.51	237.83	145.37	247.28	148.11	252.74	154.08	244.82	156.38	236.85	154.35	282.69	156.77	290.28	151.63	297.53	152.05	304.28	156.53	298.82	160.8	290.25	161.08	240.51	208.1	259.76	206.13	288.9	211.89	259.53	227.38
135.4	177.12	136.87	209.98	144.99	244.67	162.37	272.76	192.78	291.88	229.52	280.77	259.94	254.32	270.58	215.07	273.31	176.39	139.38	167.18	147.59	161.04	158.29	161.66	169.2	165.82	179.23	169.78	199.58	171.06	213.74	167.92	227.1	163.62	240.01	164.7	254.17	168.98	190.03	181.68	189.19	194.19	188.07	206.58	186.71	220.05	176.29	226.28	188.78	233.26	203.37	227.21	151.87	181.56	160.28	176.46	170.42	177.84	177.7	185.24	168.11	186.22	158.35	185.63	211.74	186.93	217.61	180.23	228.33	178.6	236.77	184.49	229.95	188.27	220.35	188.37	165.74	241.33	190.77	242.96	221.83	244.75	191.0	260.04
65.99	166.07	73.54	211.33	87.22	250.5	115.45	283.12	150.85	299.64	190.0	282.04	214.98	246.46	226.23	204.12	227.16	158.36	71.48	150.44	82.24	140.44	94.82	142.56	106.57	146.28	118.64	151.49	151.09	149.12	165.31	141.59	181.03	136.0	196.44	135.66	208.27	144.41	138.48	169.91	139.21	184.76	139.9	199.76	140.69	214.47	126.56	224.72	142.57	227.66	159.93	222.15	89.2	171.6	97.66	168.03	108.77	168.71	118.86	175.35	108.42	177.16	97.2	176.54	164.01	171.03	172.14	164.98	181.56	163.81	191.01	165.26	183.64	170.24	172.49	171.52	119.59	255.1	144.11	244.69	177.57	247.62	145.84	267.79
230.6	142.94	230.55	171.85	237.01	200.04	250.28	226.13	274.99	242.07	310.26	237.46	343.07	215.42	358.53	179.44	363.22	141.24	231.74	121.1	238.29	116.18	246.14	114.87	253.89	116.79	262.12	119.89	280.68	121.84	294.02	117.0	307.14	115.55	322.23	117.62	336.75	124.35	271.84	134.17	270.2	143.3	267.79	152.8	265.12	163.39	258.73	175.67	269.96	181.39	284.24	175.88	240.09	136.47	246.65	130.06	256.47	131.11	263.39	139.86	254.05	140.36	244.85	139.91	293.8	140.02	299.93	133.22	309.22	131.11	319.27	138.7	311.54	140.03	302.76	140.7	250.78	194.66	270.39	191.72	304.54	197.05	270.46	207.17
84.82	176.22	82.95	205.42	95.49	226.51	108.63	263.48	127.41	281.8	165.99	273.62	199.85	246.44	222.23	207.28	224.35	161.47	79.39	151.8	82.45	147.43	87.62	148.24	94.91	150.95	102.98	156.95	115.47	154.59	129.47	148.59	141.78	145.63	155.04	145.2	169.73	147.75	109.74	165.52	107.46	177.49	104.45	188.71	101.19	200.86	96.29	209.44	105.41	215.54	125.59	207.81	89.03	165.53	94.8	161.15	102.23	162.7	106.53	169.68	99.29	170.66	92.25	170.11	135.65	168.93	141.33	161.43	149.69	161.97	157.88	166.86	152.2	170.15	142.87	170.83	104.34	230.25	113.9	222.38	160.31	223.88	121.59	255.04
117.4	217.81	127.45	244.93	146.39	268.98	170.22	292.66	200.86	304.88	230.63	282.2	248.3	248.74	249.58	208.82	241.18	173.05	113.61	204.33	119.0	197.98	128.08	198.15	137.88	199.26	148.44	200.44	171.71	194.91	182.9	185.93	192.72	179.25	204.7	173.4	216.45	172.64	163.18	205.62	167.02	217.78	170.22	229.94	172.85	242.17	163.93	250.46	178.01	253.44	190.64	241.1	130.12	214.34	135.48	207.85	145.62	205.61	153.66	210.25	146.06	213.96	137.52	216.32	184.99	201.32	188.38	193.97	197.14	190.17	205.83	191.54	201.87	197.06	193.89	200.73	160.22	261.04	183.28	256.52	216.61	243.57	190.86	280.61
455.46	366.72	454.31	461.19	487.69	554.68	525.96	627.57	608.44	675.56	714.1	648.39	790.65	591.56	829.55	488.77	843.66	368.89	455.08	310.48	475.32	291.99	501.99	286.32	533.24	289.26	563.43	296.23	626.33	289.87	663.55	282.81	703.35	278.34	747.13	284.25	780.18	304.49	590.67	338.33	586.1	370.33	579.7	400.5	573.3	428.84	553.06	462.69	584.8	474.17	629.21	461.11	491.6	357.98	508.26	338.2	539.86	337.81	558.93	359.09	533.46	366.27	507.21	365.89	656.1	353.21	675.04	334.14	702.88	330.62	725.74	346.56	711.61	358.71	683.12	361.44	526.02	530.99	592.76	513.3	690.97	527.45	594.16	577.62
338.29	317.05	366.64	396.47	406.06	473.73	468.77	524.5	556.67	542.79	620.51	497.17	670.37	422.94	681.59	321.63	657.66	235.51	337.73	289.75	351.5	266.25	377.75	261.6	403.49	256.78	427.61	262.62	490.38	243.65	519.27	223.95	546.75	213.18	576.82	211.34	606.19	212.25	467.92	290.09	474.14	322.45	479.04	352.71	484.05	381.63	472.29	410.65	499.1	411.72	528.97	395.89	380.13	324.53	394.93	309.4	416.54	303.59	441.64	310.9	422.11	326.44	394.93	333.59	525.0	288.7	537.23	270.92	559.84	263.19	581.45	269.51	571.97	280.9	547.86	290.29	466.41	465.33	515.53	447.21	584.36	427.43	525.92	476.47
572.22	289.47	583.76	367.35	597.95	443.98	645.83	510.89	722.84	544.82	800.43	507.81	848.0	448.38	864.65	371.62	874.54	301.38	596.76	264.08	620.79	250.13	650.18	247.34	679.87	251.98	707.38	262.07	763.47	261.12	790.84	254.06	815.66	252.23	841.18	255.9	861.81	268.98	732.53	296.52	733.04	325.48	734.32	355.29	734.86	384.92	697.23	396.03	729.12	411.11	763.43	397.28	630.02	295.9	648.64	282.73	672.82	284.22	688.87	300.88	669.54	305.99	646.04	305.24	768.79	303.62	780.64	288.99	804.95	286.04	822.05	298.51	809.19	307.04	787.24	307.24	658.08	437.94	729.94	437.8	794.59	438.73	730.28	476.11
105.96	103.21	112.68	130.07	123.41	154.66	149.88	175.75	178.1	183.62	197.88	165.58	205.75	140.79	212.03	118.13	210.1	98.93	130.67	90.84	140.76	84.88	151.02	82.37	161.91	83.62	173.44	86.78	187.13	87.62	193.03	85.35	198.71	84.91	203.86	84.86	207.88	85.75	180.12	99.35	181.64	105.6	183.05	112.88	184.82	120.21	172.57	129.54	183.96	133.32	191.32	129.7	144.26	99.57	149.32	95.77	156.82	95.45	161.02	99.65	156.75	103.09	150.09	102.94	187.44	100.98	191.57	96.23	197.87	95.64	201.7	99.79	198.24	102.38	192.29	102.57	160.06	151.32	182.96	142.31	196.17	149.03	182.59	161.54
79.83	165.37	82.95	201.26	97.3	241.28	114.02	272.72	146.26	290.14	182.92	276.04	215.33	245.87	225.53	205.97	225.01	163.26	80.06	147.98	89.49	140.71	100.43	141.67	111.53	145.13	123.22	150.53	148.2	147.69	163.44	142.69	178.39	138.07	194.0	138.41	208.25	144.1	134.97	161.17	134.39	175.76	132.3	190.86	131.26	205.45	121.68	212.95	134.8	219.2	151.47	212.16	93.0	163.29	100.91	156.72	112.72	155.66	121.47	166.91	109.98	168.7	99.12	168.36	160.01	165.76	167.1	155.29	180.22	153.36	190.22	160.87	184.39	166.18	170.32	166.91	113.67	242.29	136.76	234.66	171.47	242.64	136.92	259.15
321.31	297.43	341.83	388.5	366.5	471.35	424.62	529.81	504.41	561.83	589.51	525.73	645.83	456.91	663.66	364.75	677.86	276.45	347.41	255.64	374.04	245.42	403.56	243.32	430.52	244.85	458.0	253.21	523.65	249.64	553.95	240.13	583.73	237.45	616.87	234.94	643.12	243.53	492.36	290.33	494.47	326.01	497.63	357.17	499.18	387.58	466.07	404.19	499.18	415.81	533.97	403.22	378.52	294.5	398.98	282.03	426.92	281.51	446.75	297.84	420.31	305.2	394.03	305.54	543.31	295.11	558.51	277.03	586.74	273.23	609.56	286.8	592.43	297.84	564.9	299.79	443.0	462.52	502.92	447.15	562.31	458.87	504.76	491.24
102.32	131.39	98.57	152.44	106.75	175.07	117.19	199.56	129.7	223.8	167.15	220.75	200.08	201.07	215.02	169.99	218.98	132.01	101.32	113.27	106.36	111.58	112.28	112.81	118.94	115.12	125.75	118.03	141.25	118.43	151.34	114.77	162.59	113.5	173.72	113.79	185.17	116.74	132.68	130.21	129.66	139.3	127.24	148.71	124.4	158.48	121.03	165.95	130.05	171.22	142.88	166.8	108.66	126.99	112.54	124.01	120.75	125.77	126.06	131.18	118.91	132.21	112.67	131.43	152.04	133.48	157.02	126.38	166.36	126.97	173.97	131.4	167.83	133.56	159.74	134.39	116.18	180.51	131.46	180.29	164.0	185.1	132.22	200.9
86.41	205.02	86.46	258.03	101.03	308.46	132.51	347.93	182.92	371.89	222.43	344.87	249.9	305.82	265.62	262.75	270.74	210.52	119.26	190.54	128.28	188.25	142.45	186.85	154.39	190.02	169.22	198.4	206.08	202.46	222.74	193.41	237.7	190.29	254.27	189.54	267.42	195.91	190.53	215.42	189.58	231.79	189.44	247.98	189.12	266.19	165.66	272.07	188.16	280.66	208.2	271.84	128.85	211.2	139.37	205.34	152.98	206.84	161.74	215.63	150.88	216.24	139.5	215.96	210.92	216.33	218.38	208.94	231.28	207.36	241.56	213.35	233.54	217.45	222.44	217.78	142.31	293.26	185.53	293.42	223.23	291.5	185.59	325.98
117.48	117.62	122.66	147.32	128.67	175.78	145.46	200.33	172.08	212.89	199.03	201.27	218.12	175.52	224.43	146.98	225.92	119.12	124.7	109.34	132.93	103.19	143.76	102.39	153.88	105.44	163.31	109.1	180.9	109.43	191.08	105.73	200.94	103.7	211.48	104.06	219.67	108.45	171.38	120.26	171.34	129.9	171.66	139.44	172.09	148.17	163.03	155.43	172.07	159.17	182.37	156.0	136.66	119.79	142.49	115.79	151.25	116.35	157.43	122.18	149.29	124.12	142.15	123.65	188.12	123.06	191.95	117.89	199.95	116.19	206.54	120.5	202.49	124.57	194.24	124.44	151.13	178.33	173.04	170.71	194.82	177.06	173.05	190.8
158.56	125.01	161.49	153.78	167.62	182.16	185.92	206.79	216.16	220.3	246.85	208.39	268.36	185.29	273.1	152.58	277.0	122.44	164.94	115.82	172.76	107.91	184.14	105.64	194.41	108.09	204.49	113.07	225.21	113.93	238.13	109.0	248.99	106.89	260.65	108.83	268.52	115.2	216.72	121.71	216.72	132.27	215.86	143.13	215.39	154.62	205.2	160.23	216.59	165.67	227.16	160.98	178.03	124.99	184.39	120.35	194.04	120.41	201.46	127.15	193.33	128.7	184.64	128.13	231.6	126.78	236.85	120.77	247.32	120.25	253.66	124.75	248.63	128.45	240.13	128.69	194.23	182.51	216.56	177.13	240.89	181.15	216.6	194.22
98.34	151.23	99.85	175.31	110.73	199.13	125.16	221.57	144.96	238.46	177.71	228.81	202.85	207.24	212.28	172.89	211.49	137.95	97.51	133.89	102.55	130.54	109.62	129.64	116.96	130.12	125.0	133.25	142.07	131.38	153.4	126.55	163.8	123.16	174.66	122.12	184.37	123.88	135.27	145.63	134.11	154.69	133.77	164.06	133.35	173.51	126.58	180.42	136.96	184.71	149.78	177.71	106.93	146.29	111.34	141.32	120.15	141.66	126.68	146.78	118.98	149.2	111.5	149.47	154.64	142.97	159.01	135.47	168.18	135.52	176.4	138.56	170.79	142.64	163.1	144.4	121.93	194.74	140.31	191.02	172.95	191.12	145.03	210.12
110.96	167.95	109.32	198.22	119.95	226.74	132.08	255.1	155.06	273.37	193.86	263.86	222.72	242.91	238.47	206.43	237.96	170.07	109.2	147.73	115.64	144.09	124.25	146.29	132.02	149.86	138.76	154.5	155.99	155.75	168.12	149.27	180.38	146.6	193.93	147.16	207.56	151.79	148.0	166.24	145.85	177.93	142.74	190.5	139.87	202.09	135.88	209.47	146.66	215.15	159.14	209.7	118.61	161.44	123.09	157.55	132.12	159.2	137.46	164.11	130.08	166.55	121.7	166.84	170.35	168.15	177.82	161.05	188.1	162.38	195.23	167.52	188.16	170.64	178.9	170.72	129.36	223.72	147.03	226.49	183.73	228.2	148.4	241.17
246.85	67.7	250.2	90.04	256.42	114.95	272.59	136.54	296.61	141.47	317.35	125.62	326.82	106.9	332.77	88.1	336.57	69.04	254.76	58.29	262.0	55.19	270.08	55.22	278.37	58.02	286.17	61.37	301.34	60.94	308.39	58.73	315.84	57.7	323.13	57.14	329.8	58.91	292.25	69.93	292.4	78.04	292.27	86.8	292.32	95.54	281.33	98.47	291.39	103.15	302.74	98.23	262.46	68.23	268.1	64.53	275.62	64.95	279.5	70.5	274.18	71.3	267.76	71.21	305.55	72.0	308.5	67.34	314.14	66.5	320.02	70.03	317.11	73.28	311.55	73.07	271.01	107.46	291.18	108.44	310.19	109.43	291.23	119.46
138.69	131.31	139.13	163.9	148.42	197.83	154.97	232.05	180.31	254.62	220.62	245.12	255.78	222.22	276.18	185.18	284.49	145.16	141.73	111.37	147.36	104.47	156.21	105.74	164.98	108.78	171.82	114.61	196.81	115.35	212.83	109.6	227.64	108.01	242.37	110.81	253.93	118.76	182.58	126.26	178.46	138.02	174.23	149.72	169.06	161.56	163.94	168.86	173.0	174.31	189.06	171.54	150.29	128.49	156.9	123.3	166.55	123.45	173.69	130.24	164.84	133.89	156.41	133.49	204.03	135.84	213.46	126.2	224.33	125.89	233.37	133.18	226.02	137.74	214.19	137.29	157.24	198.85	171.31	187.69	202.34	200.8	170.65	220.05
142.04	133.59	145.27	161.78	155.57	187.9	166.5	213.07	189.02	225.88	215.69	215.7	237.7	192.78	250.99	164.19	251.74	132.21	142.62	118.14	148.39	114.97	155.87	114.07	163.29	115.0	168.46	118.67	182.28	117.99	194.66	113.99	205.33	112.84	216.38	113.08	226.58	116.39	176.48	131.68	175.27	139.54	173.21	147.92	171.34	157.6	166.87	164.0	176.28	169.54	187.11	162.92	151.0	131.63	156.17	127.16	163.93	127.6	169.42	133.08	162.22	135.3	155.84	134.87	195.19	132.81	200.02	126.84	208.04	126.09	215.35	130.16	209.67	133.61	202.31	133.87	165.45	188.41	178.04	178.44	201.12	187.38	180.22	200.32
545.92	708.85	580.27	892.43	671.88	1035.58	840.55	1095.17	1010.63	1106.7	1106.37	1011.5	1127.1	852.28	1138.38	703.04	1090.47	592.89	639.85	606.61	688.82	557.26	746.61	526.82	812.2	521.33	879.0	533.41	962.73	519.13	997.45	494.36	1029.29	475.58	1052.68	471.66	1067.12	482.4	934.43	599.12	967.24	645.1	997.81	684.23	1029.29	726.72	939.78	788.65	1023.98	799.52	1050.93	761.05	722.8	653.97	760.57	619.28	805.3	600.27	836.96	637.03	805.56	650.15	764.62	657.28	970.0	607.2	993.02	564.25	1033.18	550.13	1047.95	574.1	1038.37	593.15	1005.72	598.33	828.23	894.75	1017.52	837.87	1081.37	827.25	1038.99	950.98
125.92	176.93	133.85	218.23	150.74	255.97	183.93	283.02	223.96	294.58	255.28	270.99	273.76	237.69	275.91	201.26	273.98	171.4	145.64	169.97	159.79	163.02	175.04	159.24	192.13	158.69	210.0	165.08	227.01	164.36	240.25	158.85	250.99	154.99	262.27	153.51	270.99	157.66	216.95	175.52	219.98	189.13	222.33	201.45	225.05	214.58	205.83	223.12	225.04	230.28	239.62	219.44	171.78	181.56	178.79	175.92	188.53	176.01	195.69	181.34	187.4	183.05	178.89	183.81	232.39	178.66	238.03	171.95	247.7	170.31	256.01	174.46	249.2	178.15	240.88	179.66	181.97	239.78	222.49	236.53	249.38	235.06	222.92	263.37
571.99	514.36	580.78	640.26	648.7	765.74	763.36	809.66	887.86	837.82	984.97	777.64	1013.15	680.08	1019.54	592.64	1012.0	506.3	658.48	456.16	701.34	435.38	740.27	424.0	785.08	424.66	827.75	436.58	880.6	433.49	913.39	423.55	945.51	420.63	976.33	425.16	1001.66	436.2	863.08	471.05	872.3	503.39	880.02	529.75	890.28	557.44	835.74	598.62	880.08	612.57	915.49	599.36	709.14	494.01	730.06	472.78	764.72	469.07	787.62	491.51	765.29	498.58	734.7	501.67	898.88	489.81	915.71	468.04	949.59	462.74	966.75	487.59	948.24	493.22	924.43	493.98	797.68	704.51	882.71	653.77	944.12	700.05	882.35	723.08
102.86	214.81	111.44	257.55	119.67	306.44	150.29	341.38	191.73	360.88	231.91	341.89	259.43	305.89	267.34	262.22	271.89	222.15	122.79	209.17	139.17	204.57	156.52	205.07	172.97	209.81	187.95	218.79	208.32	217.98	223.43	210.96	238.83	208.85	254.32	209.7	266.62	217.17	198.94	229.74	199.41	244.82	199.64	260.68	199.85	276.55	180.57	282.14	198.55	291.18	213.76	282.87	144.13	227.56	154.27	222.06	166.43	222.92	174.99	230.16	164.0	232.81	152.28	232.15	217.37	232.65	225.32	224.67	236.28	223.32	244.46	228.64	238.07	233.43	228.0	233.96	161.54	301.19	197.12	303.04	225.77	303.78	197.79	324.07
637.71	1020.85	675.08	1213.44	753.86	1408.67	884.97	1571.16	1110.96	1682.33	1316.19	1574.92	1474.67	1366.16	1492.36	1125.5	1492.36	891.78	648.56	958.63	696.18	913.45	770.98	905.24	845.02	921.51	919.2	946.73	1033.88	933.04	1110.93	893.36	1187.02	863.84	1268.6	845.4	1359.49	855.88	992.82	1005.4	1001.99	1084.79	1006.77	1167.79	1011.81	1250.08	944.25	1292.5	1024.34	1326.07	1111.55	1276.95	746.64	1023.86	794.0	985.06	861.61	984.47	906.11	1026.31	849.05	1039.9	789.42	1041.81	1121.23	1000.93	1151.54	953.21	1222.97	939.4	1273.35	963.08	1238.89	996.78	1178.59	1007.58	894.2	1403.87	1042.61	1390.72	1235.68	1366.89	1066.24	1496.7
684.29	942.12	683.84	1102.85	753.4	1260.04	815.36	1419.78	943.07	1521.56	1151.8	1457.03	1367.83	1304.69	1442.54	1076.41	1445.4	856.36	641.2	811.55	674.05	799.24	705.06	806.32	739.5	818.95	775.72	837.0	863.38	814.6	944.6	786.82	1023.13	770.31	1103.66	769.44	1178.89	778.96	827.07	895.83	818.65	960.21	808.8	1026.7	791.33	1094.52	774.69	1147.15	839.75	1178.99	910.26	1140.12	710.01	909.01	734.01	875.05	788.79	877.37	816.48	918.35	775.91	928.12	731.96	932.07	973.75	899.93	1004.0	858.38	1063.77	851.75	1114.63	880.71	1073.84	904.86	1024.98	911.65	809.88	1280.29	856.05	1247.07	1056.22	1251.51	870.21	1344.82
